Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,bias_err_compare,bias_err_test,inkap_x_inkap,inkap_x_reckap
105.0,3.554525232734115e-07,4.263017983717305e-09,-0.014618799314876451,0.0018270693954643624,0.040813886627092816,0.012700238338518544,4.5035721875704833e-07,-2.168868242628627e-07
255.0,1.4806625810569918e-07,1.058712194107093e-09,-0.0075617081042164795,0.00042261448396110364,0.019669976626253707,0.005975491903076805,1.0220513192895163e-07,-7.416916458194776e-08
405.0,1.3318606909404959e-07,1.1984307133782284e-09,-0.01046022481715486,0.001486603757240984,0.03682269376518573,0.011432103092446987,4.9238009472402266e-08,-4.003122968158868e-08
555.0,1.2368551851932287e-07,9.592985885244042e-10,-0.014003426507858933,0.0024103357744354246,0.0467190029740969,0.015088755268137612,2.7711986944552495e-08,-2.3854150371051542e-08
705.0,1.230232573819684e-07,1.1365006032737566e-09,-0.02293628164266552,0.006824388795655959,0.07886313478741357,0.024596641379631447,1.848520179571038e-08,-1.6321494206310326e-08
855.0,1.1933511118286193e-07,9.546901479734892e-10,-0.01748351882856193,0.009043094120209953,0.0906959315931885,0.02858919573289229,1.333369512808606e-08,-1.184711428096417e-08
1005.0,1.2236736643033017e-07,9.189405067400622e-10,-0.009020063965389378,0.013536278703754036,0.1111194999581932,0.03447804276340434,1.0064179311190601e-08,-9.12300140060726e-09
1155.0,1.2326825744260602e-07,8.638650521179765e-10,-0.017594380591652733,0.01817195662624401,0.12908074281516074,0.03886024267204641,7.85484600230545e-09,-7.2503848902422035e-09
1305.0,1.2616430166165767e-07,8.29300207997832e-10,-0.011902253363843096,0.026089696903936983,0.15473700841911575,0.04632661361938168,6.341061499102498e-09,-5.8296136262758785e-09
1455.0,1.272852422419608e-07,8.714708975619973e-10,-0.029991834911907062,0.03910177087098787,0.18839235336795987,0.060084041670560265,5.191826671396082e-09,-4.900663704932821e-09
1605.0,1.3368654536714187e-07,7.81157789847148e-10,-0.05334808452188596,0.0445142375471548,0.2016369572367259,0.06210293892779611,4.370631364892544e-09,-4.1148727117928864e-09
1755.0,1.425466400280984e-07,8.089504510990153e-10,-0.0058684672244299655,0.06095318470407607,0.2360158433009282,0.07245485777384264,3.748364869364811e-09,-3.5843574367261225e-09
1905.0,1.5434021086059303e-07,8.595684884136424e-10,-0.03066753576150412,0.09661482720305903,0.2971153615445865,0.09130875717743993,3.2308189633409446e-09,-3.057271455114479e-09
2055.0,1.6483311862627102e-07,8.556096768142085e-10,0.023380565814742064,0.11796675244968939,0.3280206725869456,0.10182922372922829,2.821861753670429e-09,-2.713033167496942e-09
2205.0,1.909022016656502e-07,1.000543079802646e-09,-0.03357670563266303,0.20023684551755694,0.4273446838863393,0.13271535959202957,2.4656127889949925e-09,-2.402653705299082e-09
2355.0,2.391842073666094e-07,1.3635361862363315e-09,-0.033990908009317033,0.48567752699119704,0.6650706862239848,0.20822706192220772,2.2121153180254064e-09,-2.129625863070186e-09
2505.0,2.9490440114953393e-07,1.4919654336039063e-09,-0.15182074676591747,0.7126531826558,0.8049609153386441,0.2543444660946487,1.9859713839055546e-09,-1.918573656469609e-09
2655.0,3.3967007206430136e-07,1.7528194267082073e-09,0.1083081207860677,1.2181101708887965,1.0527085911182141,0.3315339998773899,1.7944482283998244e-09,-1.72854214089763e-09
2805.0,3.991851275499643e-07,1.925664146945233e-09,-0.11901866203680747,1.9520634687956553,1.3326197395104549,0.41974766069954705,1.6246771918971248e-09,-1.532218469654015e-09
2955.0,3.2945275328030095e-07,1.3790912744626232e-09,-0.0744005592851097,2.347616015053572,1.4651751328100255,0.44819398171851366,1.4817808755774113e-09,-1.1809832239377297e-09
