Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,bias_err_compare,bias_err_test,inkap_x_inkap,inkap_x_reckap
105.0,3.56772586803206e-07,4.195561503428758e-09,0.004533420042221634,0.0018113626325441353,0.04058950988969844,0.012800559341615036,1.3878960619916989e-07,1.1977511982897516e-07
255.0,1.5414474496318584e-07,1.0643091841758194e-09,0.009961722855190817,0.000369762981389804,0.018323205965637624,0.005832932755537788,6.856161393077063e-08,6.310644118528799e-08
405.0,1.3601599881482575e-07,1.3596960383555005e-09,-0.002630033743633382,0.0016481927349448267,0.03882770394760591,0.011857577370689815,3.946671194121806e-08,3.7176246083793813e-08
555.0,1.2708493878176487e-07,1.092934105935515e-09,-0.00636746512773937,0.002618090946334273,0.04886787778669958,0.015166458616251426,2.5166598881787275e-08,2.3724524312791658e-08
705.0,1.2608686339934717e-07,1.0960970812058333e-09,0.00769703729353381,0.005184168973491773,0.068830826850772,0.02113022121348512,1.7765680761445657e-08,1.6819920711306157e-08
855.0,1.215577621531039e-07,9.676588653143123e-10,0.01555767103326801,0.007286539238122082,0.08162975734760221,0.024962410810930584,1.308486878374511e-08,1.2454364530614819e-08
1005.0,1.2426790414801483e-07,1.0671558760012905e-09,0.0008682442570653939,0.014229237017030204,0.11407209738356633,0.03488256893556388,1.0194152847517303e-08,9.765619238142061e-09
1155.0,1.2398836076186084e-07,9.288479952965947e-10,0.010993030827941052,0.017506844140571444,0.1265251312753618,0.038707044530988235,8.12405467886605e-09,7.722720988430266e-09
1305.0,1.2762469976917233e-07,9.068069664942928e-10,0.007156098239859497,0.025314384095399604,0.15223186334215263,0.046258446566824714,6.648621420582496e-09,6.2931842136410666e-09
1455.0,1.2689251663694762e-07,8.560559919523599e-10,-0.028092688081631612,0.02983596925031491,0.1651685420940048,0.050550192411660255,5.594956015758932e-09,5.3850006045631535e-09
1605.0,1.335788678874009e-07,8.061107610464533e-10,0.016729579424781687,0.03646910714157681,0.1830310078242011,0.05448630393442051,4.771966979369621e-09,4.584413035385291e-09
1755.0,1.4013744769583332e-07,7.9045112092971e-10,0.022875076986553566,0.050490933942235514,0.21474181898252717,0.06615803142711439,4.115963346473803e-09,3.892377427847767e-09
1905.0,1.5228968112147062e-07,8.886577098987102e-10,0.05768161405241444,0.07467913606592495,0.2611096284113015,0.08062814655464311,3.6258038886014334e-09,3.5128367569689196e-09
2055.0,1.618085512595318e-07,9.618125303132331e-10,-0.02714130369223757,0.12150711356404836,0.3337600865225862,0.10055505063637588,3.1919906851695273e-09,3.0329051135985198e-09
2205.0,1.856020591150056e-07,7.995267702227959e-10,-0.028984378814181623,0.10596191389088622,0.31168890207146766,0.09387194584309677,2.8526241701474894e-09,2.705067546447282e-09
2355.0,2.320851222575408e-07,1.2080958003195437e-09,0.02171900130740374,0.2760395182845503,0.5022593074636931,0.15419178431629152,2.5711358109036626e-09,2.4868477587186516e-09
2505.0,2.8596750391255175e-07,1.4718240943759166e-09,0.1004734773864748,0.54288200909277,0.705145638540092,0.21366243830082923,2.3320884846985333e-09,2.2062821653106944e-09
2655.0,3.2710628546125094e-07,1.7234945798754966e-09,-0.009930714635004596,0.8350875429278747,0.8745529751210842,0.2650370476645389,2.1263425595960556e-09,2.047050308870412e-09
2805.0,3.8564491567678805e-07,1.6508007403320548e-09,-0.11814314887375753,0.8116186692587292,0.8612927605426793,0.26418449972604385,1.949633359921446e-09,1.9330736581240764e-09
2955.0,3.2219729288748754e-07,1.1467059034642986e-09,-0.07997083228290375,1.3055997759953657,1.087819076080808,0.3496418649276181,1.7970030813015424e-09,1.3763284900595692e-09
