Ls,reckap_x_reckap,reckap_x_reckap_err,bias,bias_err,inkap_x_inkap,inkap_x_reckap
105.0,5.277860784870202e-07,4.279714557081898e-09,-0.005629624534029382,0.014325902556138921,1.3878960619916996e-07,1.1399455232434134e-07
255.0,4.442955128717261e-07,3.3606771084216883e-09,-0.003076231962551194,0.018597961732829526,6.856161393077053e-08,6.269382703270812e-08
405.0,4.4848275034682116e-07,3.3746919335602575e-09,-0.005391570898300872,0.029316302574406334,3.9466711941217984e-08,3.737626246230008e-08
555.0,4.483775297451877e-07,2.5146400927965724e-09,-0.0006945563879801303,0.03406814438399389,2.516659888178724e-08,2.4023507861005426e-08
705.0,4.6402718005919976e-07,2.1503368827585522e-09,0.008921549848644947,0.03990447061647151,1.7765680761445644e-08,1.7306747925916093e-08
855.0,4.6416601419836913e-07,1.9948896598110724e-09,-0.004704122868986943,0.04931282641592833,1.3084868783745107e-08,1.2807217409522885e-08
1005.0,4.829356999931534e-07,1.7189435431736967e-09,0.007324099345574376,0.05353517869837703,1.0194152847517297e-08,1.0122262194690993e-08
1155.0,5.0589959569389e-07,1.963229209249309e-09,-0.010671123349532973,0.08230005231031874,8.124054678866048e-09,7.766773359515463e-09
1305.0,5.490559809511625e-07,2.285445806399269e-09,-0.01818700307377888,0.11926337198758369,6.64862142058249e-09,6.315257182821164e-09
1455.0,6.12373639218587e-07,2.2964461654650513e-09,-0.019406368305253077,0.13781842474289066,5.5949560157589345e-09,5.328473691538569e-09
1605.0,7.072285178034423e-07,3.0502172976706844e-09,0.08330600622280127,0.20512603168319293,4.771966979369619e-09,4.6652842398042234e-09
1755.0,8.248889251479357e-07,3.1559022834680197e-09,0.04780649495011318,0.2638612308194879,4.115963346473801e-09,3.899735658265422e-09
1905.0,9.7513373095484e-07,3.4329105448180336e-09,0.03795785779218698,0.3166879767867464,3.6258038886014305e-09,3.5177184687158833e-09
2055.0,1.1017338787740736e-06,3.250895299480964e-09,-0.05495696232774869,0.3359188493418955,3.1919906851695326e-09,3.0884699032021267e-09
2205.0,1.2161851789580776e-06,4.4841393249302116e-09,-0.06502647436694005,0.5374091107205864,2.852624170147495e-09,2.6900985960700885e-09
2355.0,1.3030447159594738e-06,4.656888339617327e-09,0.047745115596968965,0.5596701286940091,2.571135810903667e-09,2.578093583043185e-09
2505.0,1.3614669931462007e-06,4.3541922617290345e-09,0.07996080128791198,0.6068484621900833,2.3320884846985375e-09,2.273417482401019e-09
2655.0,1.3999179086563356e-06,4.928710513298797e-09,0.06333983217962208,0.7658827981677542,2.1263425595960593e-09,2.0509745526009117e-09
2805.0,1.44645148598251e-06,5.284354296461249e-09,0.033173414772700464,0.8345190887504093,1.9496333599214452e-09,1.9406018827093273e-09
2955.0,1.1763489283172603e-06,4.564557315158035e-09,-0.32954765368299416,1.6161531010817662,1.7970030813015447e-09,1.2542717868275233e-09
